smiles,num_targets,target_1_Prothrombin,target_3_Voltage-gated inwardly rectify,target_2_Cannabinoid receptor 1
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,4,0.0,0.0,0.0
COc1cccc(C2(O)CCCCC2CN(C)C)c1,7,0.0,0.0,0.0
C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,4,0.0,0.0,0.0
C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,6,0.0,0.0,0.0
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,5,0.0,0.0,0.0
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,7,0.0,0.0,0.0
CC(C)NC[C@H](O)COc1cccc2ccccc12,4,0.0,0.0,0.0
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,8,0.0,0.0,0.0
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,6,0.0,0.0,0.0
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,5,0.0,0.0,0.0
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,4,0.0,0.0,0.0
CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,4,0.0,0.0,0.0
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,4,0.0,0.0,0.0
Clc1ccccc1CN1CCc2sccc2C1,7,0.0,0.0,0.0
CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,5,0.0,0.0,0.0
N[C@H](CSC(=S)NCc1ccccc1)C(=O)O,4,0.0,0.0,0.0
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,7,0.0,0.0,0.0
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,7,0.0,0.0,0.0
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,8,0.0,0.0,0.0
O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,5,0.0,0.0,0.0
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,5,0.0,0.0,0.0
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,7,0.0,0.0,0.0
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,8,0.0,0.0,0.0
C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O.O,4,0.0,0.0,0.0
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,4,0.0,0.0,0.0
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,16,0.0,0.0,0.0
C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,4,0.0,0.0,0.0
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,7,0.0,0.0,0.0
CC(=O)N[C@@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@@H](CO)[C@@H](O)[C@@H]1O,4,0.0,0.0,0.0
CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,4,0.0,0.0,0.0
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,7,0.0,0.0,0.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,5,0.0,0.0,0.0
CC(=N)S,4,0.0,0.0,0.0
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,6,0.0,0.0,0.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,7,0.0,0.0,0.0
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,8,0.0,0.0,0.0
C=CCc1ccc2c(c1)OCO2,4,0.0,0.0,0.0
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,4,0.0,0.0,0.0
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,5,0.0,0.0,0.0
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,7,0.0,0.0,0.0
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],4,0.0,0.0,0.0
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,4,0.0,0.0,0.0
O.O.O.O.O.O.[Cl-].[Cl-].[Sr+2],4,0.0,0.0,0.0
O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,7,0.0,0.0,0.0
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,7,0.0,0.0,0.0
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,4,0.0,0.0,0.0
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,5,0.0,0.0,0.0
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,7,0.0,0.0,0.0
Cc1ncc([N+](=O)[O-])n1CC(C)O,4,0.0,0.0,0.0
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,4,0.0,0.0,0.0
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCC2(CCCO2)CC1N1CCCC1,4,0.0,0.0,0.0
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,5,0.0,0.0,0.0
NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(Cl)ccc21,4,0.0,0.0,0.0
Cc1ccc([C@H](c2ccc(Cl)cc2Cl)N2CCN(C(=O)NC3CCCCC3)CC2)cc1,2,0.0,0.0,1.0
Cc1ccc([C@@H](c2ccc(Cl)cc2Cl)N2CCN(C(=O)NC3CCCCC3)CC2)cc1,2,0.0,0.0,1.0
[3H]c1cc(-c2cnn3c(=O)n(Cc4ccc(C(F)(F)F)nc4[3H])nc3c2-c2ccncc2)ccc1Cl,2,0.0,0.0,1.0
O=c1n(Cc2ccc(C(F)(F)F)nc2)nc2c(-c3ccncc3)c(-c3ccc(Cl)cc3)cnn12,2,0.0,0.0,1.0
CCCCCCc1ccc(O)cc1OCCCCCCCCCCC(=O)OC(CO)CO,3,0.0,0.0,0.0
CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCCCCC(=O)OC(CO)CO)c1,3,0.0,0.0,0.0
CCCCCCCCCCCCC/C=C/CCC(=O)N(C)[C@H](CO)COC,2,0.0,0.0,0.0
CCOc1ccc(Cc2nc3cc(N(C)S(=O)(=O)c4cccs4)ccc3n2CC2CCCCC2)nc1,6,0.0,0.0,0.0
C=CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(CC1CC1)CC2,3,0.0,0.0,0.0
C=CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCCC1)CC2,3,0.0,0.0,0.0
C=CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCCCC1)CC2,3,0.0,0.0,0.0
CCCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCCC1)CC2,3,0.0,0.0,0.0
CCCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,3,0.0,0.0,0.0
CC1CCN(C(=O)c2ccc3[nH]c4c(c3c2)CN(C2CCCC2)CC4)CC1,3,0.0,0.0,0.0
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3C)CCN(C3CCCC3)C2)CC1,3,0.0,0.0,0.0
CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCCC1)CC2,3,0.0,0.0,0.0
CCCC(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,3,0.0,0.0,0.0
CCCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,4,0.0,0.0,0.0
CCCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCCC1)CC2,3,0.0,0.0,0.0
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(C)(=O)=O)CCN(C3CCCC3)C2)CC1,3,0.0,0.0,0.0
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(C)(=O)=O)CCN(C3CCOCC3)C2)CC1,3,0.0,0.0,0.0
CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCCC1)CC2,3,0.0,0.0,0.0
CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,8,0.0,0.0,0.0
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(=O)(=O)C(C)C)CCN(C3CCOCC3)C2)CC1,3,0.0,0.0,0.0
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(=O)(=O)c3ccccc3)CCN(C3CCOCC3)C2)CC1,3,0.0,0.0,0.0
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(=O)(=O)N(C)C)CCN(C3CCCC3)C2)CC1,3,0.0,0.0,0.0
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(=O)(=O)N(C)C)CCN(C3CCOCC3)C2)CC1,3,0.0,0.0,0.0
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3C(=O)N(C)C)CCN(C3CCOCC3)C2)CC1,3,0.0,0.0,0.0
CCOc1ccc(Cn2c3c(c4cc(C(=O)N5CCC(C)CC5)ccc42)CN(C2CCOCC2)CC3)cc1,3,0.0,0.0,0.0
CCNS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,3,0.0,0.0,0.0
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(=O)(=O)n3ccnc3)CCN(C3CCOCC3)C2)CC1,3,0.0,0.0,0.0
CCCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOC1)CC2,2,0.0,0.0,1.0
CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOC1)CC2,2,0.0,0.0,1.0
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3C)CCN(C3CCOCC3)C2)CC1,2,0.0,0.0,1.0
Cn1c2c(c3cc(C(=O)N4CCCCC4)ccc31)CN(C1CCOCC1)CC2,2,0.0,0.0,1.0
C=CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(Cc1ccccc1)CC2,2,0.0,0.0,0.0
C=CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(CC1CCCC1)CC2,2,0.0,0.0,0.0
C=CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCSC1)CC2,2,0.0,0.0,0.0
C=CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,2,0.0,0.0,0.0
C=CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(Cc1ccccn1)CC2,2,0.0,0.0,0.0
C=CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(Cc1ccncc1)CC2,2,0.0,0.0,0.0
O=C(c1c(NC(=O)C23CC4CC(CC2C4)C3)sc2c1CCOC2)N1CC(F)(F)C1,3,0.0,0.0,0.0
CCCNC(=O)c1c(NC(=O)C23CC4CC(CC2C4)C3)sc2c1CCOC2,3,0.0,0.0,0.0
COc1cccc2c(-c3nsc(CN4CCN(CC(N)=O)CC4)n3)cn(CC3CCOCC3)c12,2,0.0,0.0,1.0
O=C(NCCO)[C@H]1CCCN(Cc2nc(-c3cn(CC4CCS(=O)(=O)CC4)c4c(Cl)cccc34)ns2)C1,2,0.0,0.0,1.0
NC(=O)CN1CCN(Cc2nc(-c3cn(CC4CCOCC4)c4c(Cl)cccc34)no2)CC1,3,0.0,0.0,1.0
CC(C)(NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2)C(=O)O,3,0.0,0.0,0.0
O=C(NC1(C(=O)O)CCCCCCC1)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,2,0.0,0.0,1.0
O=C(NC1(C(=O)O)CCCC1)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,2,0.0,0.0,1.0
O=C(NC1(C(=O)O)CCCCC1)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,2,0.0,0.0,1.0
O=C(N[C@H](C(=O)O)C1CCCCC1)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,4,0.0,0.0,0.0
CCCCn1c2c(cc(C(=O)NC3(C(=O)O)CCCCC3)c1=O)CCCCCC2,2,0.0,0.0,0.0
O=C(NC1(C(=O)O)CCCCC1)c1cc2c(n(Cc3ccc(F)cc3)c1=O)CCCCCC2,2,0.0,0.0,1.0
CCc1c(C)cc(C(=O)NC2(C(=O)O)CCCCC2)c(=O)n1Cc1ccc(F)cc1,4,0.0,0.0,0.0
Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,25,0.0,0.0,0.0
O=C(NC1CCCCCC1)c1cccn(Cc2ccc(F)cc2)c1=O,2,0.0,0.0,1.0
O=C(N[C@H](C(=O)O)c1ccccc1)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,3,0.0,0.0,0.0
O=C(N[C@@H](C(=O)O)c1ccccc1)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,3,0.0,0.0,0.0
O=C(N[C@@H](Cc1ccccc1)C(=O)O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,2,0.0,0.0,1.0
O=C(O)c1ccccc1NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,2,0.0,0.0,1.0
O=C(O)c1cccc(NC(=O)c2cc3c(n(CC4CCCCC4)c2=O)CCCCCC3)c1,2,0.0,0.0,1.0
O=C(O)c1ccc(NC(=O)c2cc3c(n(CC4CCCCC4)c2=O)CCCCCC3)cc1,2,0.0,0.0,1.0
O=C(O)Cc1cccc(NC(=O)c2cc3c(n(CC4CCCCC4)c2=O)CCCCCC3)c1,2,0.0,0.0,1.0
O=C(O)Cc1ccc(NC(=O)c2cc3c(n(CC4CCCCC4)c2=O)CCCCCC3)cc1,2,0.0,0.0,0.0
O=C(O)c1csc(NC(=O)c2cc3c(n(CC4CCCCC4)c2=O)CCCCCC3)n1,2,0.0,0.0,0.0
O=C(O)c1cnc(NC(=O)c2cc3c(n(CC4CCCCC4)c2=O)CCCCCC3)s1,2,0.0,0.0,0.0
O=C(O)Cc1csc(NC(=O)c2cc3c(n(CC4CCCCC4)c2=O)CCCCCC3)n1,2,0.0,0.0,1.0
O=C(O)Cc1cnc(NC(=O)c2cc3c(n(CC4CCCCC4)c2=O)CCCCCC3)s1,3,0.0,0.0,0.0
O=C(O)CCc1csc(NC(=O)c2cc3c(n(CC4CCCCC4)c2=O)CCCCCC3)n1,2,0.0,0.0,1.0
C=CC(C)(C)[C@@]12C[C@H]3C(=O)N4[C@@H](C[C@@]5(C(C)(C)C=C)c6ccccc6N[C@@H]45)C(=O)N3[C@@H]1Nc1ccccc12,4,0.0,0.0,0.0
OCC[C@H]1C[C@@H]1c1cncc(OC[C@@H]2CCN2)c1,2,0.0,0.0,0.0
CNC(=O)OCC[C@H]1C[C@@H]1c1cncc(OC[C@@H]2CCN2)c1,2,0.0,0.0,0.0
COCC[C@H]1C[C@@H]1c1cncc(OC[C@@H]2CCN2)c1,2,0.0,0.0,0.0
Cc1c(C(=O)N2CCC(C(N)=O)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,5,0.0,0.0,0.0
CCNC1(C(N)=O)CCN(C(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1,2,0.0,0.0,1.0
Cc1c(C(=O)N2CCC(NC(=O)OC(C)(C)C)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
Cc1c(C(=O)N2CCC(N)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
CC(=O)NC1(c2ccccc2)CCN(C(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1,2,0.0,0.0,1.0
Cc1c(C(=O)N2CCC(NS(C)(=O)=O)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
Cc1c(C(=O)N2CCC(NC(=O)NC(C)(C)C)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
Cc1c(C(=O)N2CCC(NC(=O)NCc3ccccc3)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
Cc1c(C(=O)N2CCC(NC(=O)Nc3ccc(F)cc3)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
Cc1c(C(=O)N2CCC(NC(=O)Nc3ccc(N(C)C)cc3)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,0.0
CCCCCCNC(=O)NC1(c2ccccc2)CCN(C(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1,2,0.0,0.0,1.0
Cc1c(C(=O)N2CCC(NC(=O)NC(C)C)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
CCNC(=O)NC1(c2ccccc2)CCN(C(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1,2,0.0,0.0,1.0
CCCNC(=O)NC1(c2ccccc2)CCN(C(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1,2,0.0,0.0,1.0
Cc1c(C(=O)N2CCC(NC(=O)NC3CCCCC3)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
CCCCNC(=O)NC1(c2ccccc2)CCN(C(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1,2,0.0,0.0,1.0
Cc1c(C(=O)NC2CCN(C(=O)OC(C)(C)C)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
CC(=O)N1CCC(NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1,2,0.0,0.0,1.0
Cc1c(C(=O)NC2CCN(C(=O)NC(C)(C)C)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
CCNC(=O)N1CCC(NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1,2,0.0,0.0,1.0
Cc1c(C(=O)NC2CCN(C(=O)NC(C)C)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
CCCNC(=O)N1CCC(NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1,2,0.0,0.0,1.0
CCCCNC(=O)N1CCC(NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1,2,0.0,0.0,1.0
CCOC(=O)N1CCC(NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1,2,0.0,0.0,1.0
CC(=O)N1CCC[C@H](NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)C1,2,0.0,0.0,1.0
Cc1c(C(=O)N[C@H]2CCCN(S(C)(=O)=O)C2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
CCCNC(=O)N1CCC[C@H](NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)C1,2,0.0,0.0,1.0
CCOC(=O)N1CCC[C@H](NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)C1,2,0.0,0.0,1.0
Cc1c(C(=O)N[C@@H]2CCCN(C(=O)OC(C)(C)C)C2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
Cc1c(C(=O)N[C@@H]2CCCN(S(C)(=O)=O)C2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
Cc1c(C(=O)N[C@@H]2CCCN(C(=O)NC(C)C)C2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,2,0.0,0.0,1.0
CCCNC(=O)N1CCC[C@@H](NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)C1,2,0.0,0.0,1.0
CCCCNC(=O)N1CCC[C@@H](NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)C1,2,0.0,0.0,1.0
CCOC(=O)N1CCC[C@@H](NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)C1,2,0.0,0.0,1.0
CCN(CC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@H](C2CCOCC2)C1,4,0.0,0.0,0.0
CCN(CC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,4,0.0,0.0,0.0
CN(CC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@H](C2CCOCC2)C1,4,0.0,0.0,0.0
CN(CC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,4,0.0,0.0,0.0
CNC(=O)CCCN(C)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,4,0.0,0.0,0.0
CN(CCC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,4,0.0,0.0,0.0
CCN(CC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,4,0.0,0.0,0.0
CN(CC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,4,0.0,0.0,0.0
Cn1c2c(c3cc(C(=O)NCCCC(=O)NC4CC4)ccc31)CC(C1CCOCC1)CC2,4,0.0,0.0,0.0
CCN(CCCC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,4,0.0,0.0,0.0
CN(CCCC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,4,0.0,0.0,0.0
CNC(=O)CCCN(C)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@H](C2CCOCC2)C1,4,0.0,0.0,0.0
CNC(=O)CCCN(C)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,4,0.0,0.0,0.0
CCN(CC(=O)NCCF)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,3,0.0,0.0,0.0
CN(CCCC(=O)NCCF)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,3,0.0,0.0,0.0
CCN(CCCC(=O)NCCO)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,3,0.0,0.0,0.0
CN(CCCC(=O)NC1COC1)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,3,0.0,0.0,0.0
CN(C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1)[C@H](CO)CCC(=O)NCCF,3,0.0,0.0,0.0
CCNC(=O)CC[C@@H](CO)N(C)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,3,0.0,0.0,0.0
CNC(=O)CC[C@@H](CO)N(C)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,3,0.0,0.0,0.0
CN(CCCC(=O)NCCO)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,3,0.0,0.0,0.0
CN(CCCC(=O)NCC#N)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,3,0.0,0.0,0.0
CONC(=O)CCCN(C)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,3,0.0,0.0,0.0
CCN1CCN(c2nc(C)nc3sc(-c4ccccc4)cc23)CC1,3,0.0,0.0,0.0
Cc1nc(N2CCN(C)CC2)c2cc(-c3ccccc3)sc2n1,2,0.0,0.0,0.0
CCN1CCN(c2nc(C)nc3c2nc(-c2ccccc2Cl)n3C)CC1,2,0.0,0.0,0.0
CCN1CCN(c2nc(C)nc3[nH]c(-c4ccccc4Cl)nc23)CC1,3,0.0,0.0,0.0
Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3Cl)n(CCO)c2n1,4,0.0,0.0,0.0
COC(=O)NCCn1c(-c2ccccc2Cl)nc2c(N3CCN(C)CC3)nc(C)nc21,2,0.0,0.0,0.0
Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3Cl)n([C@@H]3CCOC3)c2n1,2,0.0,0.0,0.0
CC(=O)NC1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1,2,0.0,0.0,1.0
